standard_id,component_id,description,source
559c8544-a69b-42f5-ae9a-75c6caee6656,42623f65-71b0-4123-9b32-0c9f46a0e15d,Interpret abstract ideas or contradictory feelings conveyed through multimodal and multilingual texts,ai_generated
559c8544-a69b-42f5-ae9a-75c6caee6656,936d5e47-7cc1-491d-ac4a-4646f1348daa,Evaluate the expressive power and aesthetic quality of complex literary texts,ai_generated
559c8544-a69b-42f5-ae9a-75c6caee6656,1d78470a-6f52-4e0d-bda0-386817e460f0,Identify stylistic differences and shifts in emphasis across complex bilingual narrative texts,ai_generated
bec61878-f32d-4a2f-9894-267b2a67cac1,030ba11c-ff7f-4743-b614-f12f84fbc648,Represent different learning processes using multimodal artifacts and linguistic resources,ai_generated
bec61878-f32d-4a2f-9894-267b2a67cac1,76953f47-1ff3-486d-b7b3-b4ff5d628276,Communicate personal reactions to situations or events using expressive language,ai_generated
bec61878-f32d-4a2f-9894-267b2a67cac1,8920bb03-5230-448b-bdc8-d4472ebf877f,Describe steps or stages in a procedure using multimodal supports,ai_generated
bec61878-f32d-4a2f-9894-267b2a67cac1,b624f13a-c780-4789-93d8-c5ef838c67ed,Compare and contrast objects or concepts through expressive explanation,ai_generated
bec61878-f32d-4a2f-9894-267b2a67cac1,009ac8da-3c83-4cef-b840-feb967595254,Offer ideas and suggestions using available linguistic and multimodal repertoire,ai_generated
8b6d9064-722e-46f3-a7e7-d263c2281df1,6cf69ca6-a73b-406f-a9db-c0abc8703362,Orient an audience to a story or tale using multimodal and linguistic resources,ai_generated
8b6d9064-722e-46f3-a7e7-d263c2281df1,e2a4b065-2bf5-4853-a7e1-0bc9b12d09b6,Develop key events in a narrative using descriptive details,ai_generated
8b6d9064-722e-46f3-a7e7-d263c2281df1,1868575f-b5fe-414c-bad4-c2257f813358,Elaborate a central message of a story using key supporting details,ai_generated
8b6d9064-722e-46f3-a7e7-d263c2281df1,3373d8c8-9dac-43cd-bdb7-999f82e93aee,Retell bilingual stories using key details and expressive language,ai_generated
8b6d9064-722e-46f3-a7e7-d263c2281df1,1f4ad22f-c980-4f20-b3f3-50987df9028f,Communicate emotions evoked by a narrative to captivate an audience,ai_generated
1d476740-957a-4ebf-bf99-713f00ce0a80,89c27b2e-bbe9-4c18-b44d-d3afb58178e3,Recognize social studies concepts present in everyday community situations,ai_generated
1d476740-957a-4ebf-bf99-713f00ce0a80,5b9902a3-7a6c-48ad-9e29-4ae8424919e4,Identify personal connections to social studies concepts in daily life narratives,ai_generated
1d476740-957a-4ebf-bf99-713f00ce0a80,894f94b7-faf8-4c72-89fc-9763478ae809,Discover connections between social studies concepts and other academic disciplines,ai_generated
1d476740-957a-4ebf-bf99-713f00ce0a80,564ce453-444b-4c06-9b33-7b62329cc45a,Identify personal preferences related to social studies concepts encountered in stories,ai_generated
1d476740-957a-4ebf-bf99-713f00ce0a80,ebeefbc4-e817-49c8-9f20-6366b655290a,Perceive social studies concepts reflected in personal experience narratives,ai_generated
7b0b1213-0baf-4c2f-9190-831445a77799,955c12e4-f727-4528-9513-fc1d17186654,Defend bilingual and multicultural identities and transcultural experiences through argumentation,ai_generated
7b0b1213-0baf-4c2f-9190-831445a77799,f578aec0-1420-43b9-8217-17537f465c51,Represent multiple perspectives when expressing arguments using multimodal artifacts,ai_generated
7b0b1213-0baf-4c2f-9190-831445a77799,a915b4cc-36b4-4e6c-9fa8-bf5076dcf2ec,"Offer opinions, premises, or interpretations supported by reasoning and evidence",ai_generated
7b0b1213-0baf-4c2f-9190-831445a77799,bc9ab4dd-36d5-4a3a-ba0a-a3770ddadf37,Provide constructive feedback to others based on expressed arguments,ai_generated
7b0b1213-0baf-4c2f-9190-831445a77799,8e5eba53-41a3-439b-9fbc-e62c093ac4f1,Adjust claims and reasoning in response to new information or evidence,ai_generated
02efbc6b-0d7b-4349-b079-9f9a6361d761,e8aa10b0-33e6-45d7-8e49-585c7f864a92,Dispute claims and conjectures about mathematical models with precision,ai_generated
02efbc6b-0d7b-4349-b079-9f9a6361d761,7b93e7aa-b268-4eb2-b4e7-6df29288a5db,Interrogate the evidence and mathematical principles used to reach conclusions,ai_generated
02efbc6b-0d7b-4349-b079-9f9a6361d761,3dd84139-5f12-4834-b58d-b3956c4d38db,Evaluate and expand upon others' mathematical proposals during collaborative discussion,ai_generated
02efbc6b-0d7b-4349-b079-9f9a6361d761,c68f1c75-3465-428e-9b76-0323be8e2cf8,"Determine patterns or mathematical structures in functions, tables, graphs, or procedures",ai_generated
02efbc6b-0d7b-4349-b079-9f9a6361d761,1699cb47-f7cb-434b-9897-29dc7ec4909e,Discuss mathematical processes used to solve problems with peers,ai_generated
7f03cee7-eb88-47c2-a29b-63f41bef33b8,2bfdb200-3011-4c41-baa0-0da48bbab648,Defend positions addressing multiple perspectives using multimodal and linguistic resources,ai_generated
7f03cee7-eb88-47c2-a29b-63f41bef33b8,657b3c65-9188-4bf5-ba16-e85eb42a81cb,Justify the credibility of media sources when expressing arguments,ai_generated
7f03cee7-eb88-47c2-a29b-63f41bef33b8,6080be9f-e10c-4e79-beea-0c93a613a292,Declare changes in thinking and areas of negotiation during argumentation,ai_generated
7f03cee7-eb88-47c2-a29b-63f41bef33b8,9cb7dd92-ea23-4f9d-af46-eefe69220bf0,Clarify others' ideas when presenting or refining an argumentative position,ai_generated
7f03cee7-eb88-47c2-a29b-63f41bef33b8,5406572f-4217-48f6-a7f1-fe4e8e3b3c4e,Respond to adversarial situations calmly while maintaining an evidence-based argument,ai_generated
867ccedb-a11f-4154-b695-e014a38e6d11,4904c319-7724-4f65-9fe6-234e222e5754,Identify difficulties and reasons for seeking support from a trusted person,ai_generated
867ccedb-a11f-4154-b695-e014a38e6d11,b5f20fb7-67d3-4454-8011-633da4ce1d16,Determine actions needed to reach personal goals based on interpreted arguments,ai_generated
867ccedb-a11f-4154-b695-e014a38e6d11,fdac5435-81f6-412f-b23d-2a5bb874ee8e,Infer others' opinions from multimodal texts and peer interactions,ai_generated
867ccedb-a11f-4154-b695-e014a38e6d11,c1c27137-48bf-4264-a39e-cbbf340c1610,Provide feedback to others based on interpreted opinions and reasoning,ai_generated
867ccedb-a11f-4154-b695-e014a38e6d11,9889fcaa-6bd1-4afc-9018-fb5d3032d641,Reflect on changes in personal thinking after engaging with others' arguments,ai_generated
8bf73d8a-6778-4bf7-9385-d9b796b22d0b,8715c3d1-8cc0-4f54-8f06-29ba7da91bc3,Describe scientific observations and phenomena using precise academic language,ai_generated
8bf73d8a-6778-4bf7-9385-d9b796b22d0b,6520bf4b-1b92-48d7-8e17-fe680b1bcf3f,Establish a neutral or objective stance in scientific communications,ai_generated
8bf73d8a-6778-4bf7-9385-d9b796b22d0b,c72f93bd-d99c-4d60-9067-60012f0923dc,"Define scientific processes, concepts, or theories using multimodal expressive resources",ai_generated
8bf73d8a-6778-4bf7-9385-d9b796b22d0b,ac26839c-e948-46f1-b4b2-22a719266c1e,Communicate the relevance of data within the context of scientific investigations,ai_generated
8bf73d8a-6778-4bf7-9385-d9b796b22d0b,4195fea3-e10e-4f10-ab09-e688b1ccccf7,Communicate the utility of different scientific models for explaining natural phenomena,ai_generated
cd3b5873-c894-486f-a7b4-4f4fa2d61d71,f708880f-a550-4ef6-9e77-f873d8285efd,Present evidence from multiple historical sources to support an argument using multimodal artifacts,ai_generated
cd3b5873-c894-486f-a7b4-4f4fa2d61d71,6fdd2490-7ead-4408-97cd-626ac819cbf7,Refute opposing positions by connecting claims to past and contemporary social contexts,ai_generated
cd3b5873-c894-486f-a7b4-4f4fa2d61d71,6909d9fa-d1ca-4adc-9410-71c74b4e4f86,Defend the relevance and credibility of primary and secondary sources in argumentative discourse,ai_generated
cd3b5873-c894-486f-a7b4-4f4fa2d61d71,d9c337e5-1a6e-4346-8ec2-1ad79d2b5da6,Demonstrate relationships between positions and counterpositions using multilingual linguistic repertoire,ai_generated
cd3b5873-c894-486f-a7b4-4f4fa2d61d71,358ebc61-b7c0-41c7-9604-24b730778efb,Respond to critical-thinking questions about complex social problems with reasoned arguments,ai_generated
605d41ab-1826-44cd-a245-bcd7f9ce6666,c8fd5b51-2f08-45f1-8a13-a22ae45414b2,Explain observations and data about natural phenomena using multimodal artifacts,ai_generated
605d41ab-1826-44cd-a245-bcd7f9ce6666,baba5106-2708-4db0-9828-0da07ce5c27d,Support scientific claims with evidence or data in expressive explanations,ai_generated
605d41ab-1826-44cd-a245-bcd7f9ce6666,99b0bbc7-a8c9-4ef6-b1e6-6147a5922e3d,Justify multiple solution strategies to a scientific problem using linguistic repertoire,ai_generated
605d41ab-1826-44cd-a245-bcd7f9ce6666,58f8f5bc-ac8d-4ac7-8d3d-dc8eabe273a6,Represent natural phenomena through multimodal expressive explanations,ai_generated
605d41ab-1826-44cd-a245-bcd7f9ce6666,b51dde28-c269-4f2c-963c-ef05a5c9b041,"Present evidence of processes, cycles, and changes in natural systems",ai_generated
e15cbc30-6099-41f7-87c6-c6c45fbd4c83,18c52600-c703-4227-907a-e76704d674dc,Express opinions about what can be done independently versus with assistance,ai_generated
e15cbc30-6099-41f7-87c6-c6c45fbd4c83,22ad4488-7e48-4d8d-b952-46097f56a2b0,Defend the credibility and relevance of information using simple reasoning,ai_generated
e15cbc30-6099-41f7-87c6-c6c45fbd4c83,3c812640-0bc0-4f4a-b898-efac80af1885,Propose ideas or actions in response to feedback from others,ai_generated
e15cbc30-6099-41f7-87c6-c6c45fbd4c83,74010b9d-9cc1-46a2-ae2c-0a1c256b15db,Describe changes in personal thinking when forming arguments,ai_generated
43f0b854-1cfe-4032-a293-6eb739aa9299,8f87e3eb-a55b-4b7b-a7b6-79a21d0ea395,Interpret mathematical conjectures formed from definitions and previously established results,ai_generated
43f0b854-1cfe-4032-a293-6eb739aa9299,7d4df902-04b1-4ebe-a934-a17dbd96245d,Generalize logical relationships by analyzing patterns across multiple mathematical cases,ai_generated
43f0b854-1cfe-4032-a293-6eb739aa9299,5adc9f9c-178f-4ac7-8394-bc7d964d109b,Evaluate conclusions by interpreting supporting mathematical evidence and data,ai_generated
43f0b854-1cfe-4032-a293-6eb739aa9299,ae491441-af45-48bc-8f34-e5da82403236,Determine the strategic use of mathematical tools within interpreted arguments,ai_generated
43f0b854-1cfe-4032-a293-6eb739aa9299,2bb1cac9-2659-43c4-8acb-38870dcb6363,Recognize regularity in repeated reasoning when interpreting mathematical arguments,ai_generated
c9550cba-8b7a-45fb-b1b3-8c99d6d17789,b49443b6-c795-457c-9bc1-bb02feda7ea9,Interpret self-assessment reflections to identify strengths and areas for growth,ai_generated
c9550cba-8b7a-45fb-b1b3-8c99d6d17789,6b0a0794-b11a-4523-853d-617296b928cc,Classify facts versus interpretations to distinguish known from unknown information,ai_generated
c9550cba-8b7a-45fb-b1b3-8c99d6d17789,a40a1af4-6e83-492c-bf51-a2295a2c06ed,Recognize explicit and implicit patterns or behaviors within informational texts,ai_generated
c9550cba-8b7a-45fb-b1b3-8c99d6d17789,49a3a11d-78ee-4598-b6b5-5c0ceddf6f52,Differentiate systems and their component parts in interpreted informational content,ai_generated
c9550cba-8b7a-45fb-b1b3-8c99d6d17789,8a53c6f7-49c8-4540-9b46-091ea32f3e45,Identify ideas about cultures and languages of diverse communities from multimodal texts,ai_generated
f8a40fec-b781-4738-9e1b-447b00c5e9c3,d71225fa-5fc0-4f92-961d-38e2e8c4a977,Describe valid and accurate evidence from multiple sources about scientific phenomena,ai_generated
f8a40fec-b781-4738-9e1b-447b00c5e9c3,b2f90906-e031-4fa0-a241-e952ccac2299,Communicate scientific results using a neutral and objective stance,ai_generated
f8a40fec-b781-4738-9e1b-447b00c5e9c3,d7a087e0-c53d-4eb8-bc75-0e0628399c6c,Develop reasoning to demonstrate or predict relationships between variables or system components,ai_generated
f8a40fec-b781-4738-9e1b-447b00c5e9c3,b5fde5cf-a2d1-4cad-a0db-677c920cc2f8,"Summarize and refine solutions using scientific knowledge, evidence, and peer exchange",ai_generated
f8a40fec-b781-4738-9e1b-447b00c5e9c3,972caf76-45c5-412d-857d-ed8ed0356977,Clarify causes and consequences within scientific mechanisms using multimodal artifacts,ai_generated
d286deed-ce8a-4047-81b4-d98a1195dd45,7f95b5e2-c585-437b-9590-977cfdf666e2,Share observations and data about natural phenomena with peers using multimodal tools,ai_generated
d286deed-ce8a-4047-81b4-d98a1195dd45,b9a2a3f4-ac31-487d-bfe7-269da33cd5b4,Relate a sequence of events to their effects in collaborative explanations,ai_generated
d286deed-ce8a-4047-81b4-d98a1195dd45,6749bd63-4a5f-44b0-98ec-158ed7c83a09,Compare multiple solutions to a scientific problem through interactive dialogue,ai_generated
d286deed-ce8a-4047-81b4-d98a1195dd45,7ce49a2e-9e40-4692-9651-119292295230,Classify patterns that occur during natural phenomena through collaborative discussion,ai_generated
0d17a7fc-9774-4600-978c-f0f019b1267c,5675d1de-9eb0-4bf8-aa16-4a66811efed7,Introduce and define topics or characters for diverse audiences using multimodal artifacts,ai_generated
0d17a7fc-9774-4600-978c-f0f019b1267c,79630f35-21b8-45f8-a145-d3eb142f3363,Express an objective or neutral stance when communicating information,ai_generated
0d17a7fc-9774-4600-978c-f0f019b1267c,977848b8-6445-48bb-bccb-e8f91b78e9dd,"Add precision and clarity by describing attributes, qualities, and relationships of relevant topics",ai_generated
0d17a7fc-9774-4600-978c-f0f019b1267c,c8f11bf9-7649-44d6-9fa5-57a1682c6d90,Maintain coherence and cohesion across bilingual multimodal informational texts,ai_generated
0d17a7fc-9774-4600-978c-f0f019b1267c,43c8607f-4622-40d7-8a5f-36c8d33c0dff,"Summarize relationships among claims, counterclaims, reasoning, and evidence",ai_generated
bdc48ba4-8af8-4a4e-b993-f657223cf508,b8376923-102b-4854-a265-b7ed1aa9379c,Identify the setting and context of stories and narratives in multimodal texts,ai_generated
bdc48ba4-8af8-4a4e-b993-f657223cf508,c2c786f3-474c-4fda-be8c-742419e0e1e7,Sequence events from stories and narratives in correct order,ai_generated
bdc48ba4-8af8-4a4e-b993-f657223cf508,2a5755f4-72e4-488f-8da8-2afd5fa82da8,Identify key details in bilingual multimodal narrative texts,ai_generated
bdc48ba4-8af8-4a4e-b993-f657223cf508,c3811eed-f066-4570-bf48-2e353c493fff,Deduce meanings of unfamiliar words and expressions from narrative context,ai_generated
5bfa98c3-35ee-46d0-9741-b7ffaa6c067a,aa4d5043-b526-4541-b6f1-3101163759ef,Introduce or define a topic clearly at the opening of an explanatory text,ai_generated
5bfa98c3-35ee-46d0-9741-b7ffaa6c067a,5c65c869-dfbe-450a-88a5-1a31c1450207,Describe how a process or phenomenon occurs using sequential explanatory language,ai_generated
5bfa98c3-35ee-46d0-9741-b7ffaa6c067a,022594a9-33ca-458a-8ec0-11bd7d42bdb8,Establish a neutral or objective tone in expressive explanatory texts,ai_generated
5bfa98c3-35ee-46d0-9741-b7ffaa6c067a,d5e60608-e172-477b-abf5-b323cd28c131,Compare relationships between characters and events across transcultural perspectives,ai_generated
ea1c6f51-0cde-4306-b816-fe0b7d9759b2,070fce9d-9084-4abe-b990-2cdcd97dac4e,Share personal examples or experiences as evidence to support a claim in discussion,ai_generated
ea1c6f51-0cde-4306-b816-fe0b7d9759b2,dc73d010-a68a-44b8-9f00-5197e4a0d2ad,Distinguish between facts and opinions when proposing sources for argumentation,ai_generated
ea1c6f51-0cde-4306-b816-fe0b7d9759b2,1829cc31-6a02-4013-a478-ac2c0061b4d9,Express opinions about the benefits and challenges of personal decision-making,ai_generated
ea1c6f51-0cde-4306-b816-fe0b7d9759b2,7ade445f-056d-4e6f-a384-150e82c19025,"Analyze changes in customs, traditions, and ways of life in one's immediate environment",ai_generated
2037bc8e-b433-4903-bb39-6553b2c72089,43d23a1a-2972-4ada-bfd6-d2f0a8dd800e,Interpret social phenomena or historical events using contextual clues,ai_generated
2037bc8e-b433-4903-bb39-6553b2c72089,a06e1776-7d74-4640-b851-16f2921f3691,Identify the point of view used when communicating results or consequences,ai_generated
2037bc8e-b433-4903-bb39-6553b2c72089,56a2f248-f0cd-471e-9fac-278c54df917b,Generalize causes and consequences of historical situations or events,ai_generated
2037bc8e-b433-4903-bb39-6553b2c72089,a2ecdd8f-65c4-4aac-a911-918da21bc3a8,Classify historical events that represent change and continuity over time,ai_generated
2037bc8e-b433-4903-bb39-6553b2c72089,faacfde2-c15d-4012-ae2f-1ac42a9aaf66,Distinguish how trade and commerce create interdependencies among communities,ai_generated
7c7f7023-1798-4f6f-8a54-3c092f1318fe,d0a2a647-787d-4826-94c4-f315a0000e2d,Interpret situations or events from multiple perspectives through collaborative discussion,ai_generated
7c7f7023-1798-4f6f-8a54-3c092f1318fe,9d90dc9a-1085-4de7-a7cb-2051258dee01,"Negotiate agreement on causes, consequences, or sequences of events using relevant details",ai_generated
7c7f7023-1798-4f6f-8a54-3c092f1318fe,c96c3115-ffec-4926-aeb1-83db8b2aeaad,Evaluate probable causes and consequences of social situations through dialogue,ai_generated
7c7f7023-1798-4f6f-8a54-3c092f1318fe,483abb23-abe0-4ddc-87ab-25cb227e21b9,Compare viewpoints across different sources to resolve essential inquiry questions,ai_generated
